"date","close","volume","open","high","low"
"2014/03/11","78.9500","6595759.0000","78.5900","79.3900","78.5700"
"2014/03/10","78.5300","5229867.0000","78.2900","78.5700","78.2000"
"2014/03/07","78.3800","5865398.0000","78.4100","78.5950","78.1100"
"2014/03/06","78.0600","6475573.0000","78.0400","78.4450","77.8400"
"2014/03/05","77.8200","8542262.0000","78.3200","78.4100","77.5500"
"2014/03/04","78.4500","8306923.0000","78.0900","78.7200","77.8950"
"2014/03/03","77.4800","8598592.0000","78.2600","78.4084","77.3500"
"2014/02/28","78.6600","8489637.0000","78.2400","78.9100","78.0055"
"2014/02/27","78.1900","6549833.0000","77.7700","78.2300","77.5550"
"2014/02/26","77.8600","7764656.0000","78.2300","78.7700","77.8200"
"2014/02/25","78.1200","8177466.0000","77.7300","78.3100","77.4000"
"2014/02/24","77.8600","7838696.0000","78.0300","78.7699","77.6100"
"2014/02/21","77.9700","8089241.0000","78.0500","78.8900","77.9100"
"2014/02/20","77.9200","8275210.0000","77.9600","78.4400","77.5000"
"2014/02/19","78.1400","8740018.0000","77.6400","78.9580","77.5500"
"2014/02/18","77.9700","15750720.0000","79.4800","79.6300","77.5600"
"2014/02/14","79.4000","10803130.0000","77.6900","79.7500","77.2500"
"2014/02/13","77.8000","7420620.0000","77.0900","77.9200","77.0000"
"2014/02/12","77.4900","11019660.0000","78.1300","78.5300","77.0600"
"2014/02/11","78.8400","10500820.0000","78.1000","79.1100","77.6440"
"2014/02/10","78.0300","8959745.0000","77.4300","78.0900","77.1900"
"2014/02/07","77.3100","7301369.0000","76.9900","77.3900","76.7500"
"2014/02/06","76.9000","7819691.0000","76.5300","76.9900","76.4800"
"2014/02/05","76.4500","9734108.0000","75.9400","76.8000","75.6700"
"2014/02/04","76.0900","12055370.0000","76.0000","76.3900","75.4000"
"2014/02/03","75.7000","14292750.0000","76.6900","76.7600","75.6000"
"2014/01/31","76.6200","12988760.0000","76.0300","77.1910","75.2600"
"2014/01/30","76.8700","9450544.0000","78.0500","78.0500","76.7700"
"2014/01/29","77.6400","13442930.0000","78.8000","78.8000","77.3800"
"2014/01/28","79.1100","10060790.0000","78.6700","79.5200","78.4300"
"2014/01/27","78.4700","10395370.0000","79.2400","79.2950","78.4200"
"2014/01/24","79.1800","20176100.0000","79.3300","81.7000","79.0500"
"2014/01/23","78.2400","12667720.0000","78.7100","78.9700","78.1200"
"2014/01/22","79.2300","8455602.0000","79.5700","79.8800","79.0500"
"2014/01/21","80.1800","13215480.0000","80.5900","80.7200","79.5400"
"2014/01/17","79.8800","13629810.0000","80.4200","80.6400","79.8000"
"2014/01/16","80.5600","11673310.0000","80.6500","80.8300","80.2600"
"2014/01/15","80.7900","8221868.0000","80.7000","81.1750","80.2500"
"2014/01/14","80.8700","8737136.0000","80.0600","80.9200","80.0200"
"2014/01/13","80.0100","9360768.0000","80.0100","80.5000","79.6900"
"2014/01/10","80.3000","8448328.0000","80.5900","80.8900","80.2000"
"2014/01/09","80.4200","10833860.0000","80.5400","80.8000","80.0300"
"2014/01/08","80.2400","13450960.0000","80.9700","81.1500","80.0500"
"2014/01/07","81.4200","7158171.0000","80.7100","81.5800","80.6200"
"2014/01/06","80.6400","7208223.0000","80.6100","80.9800","80.3000"
"2014/01/03","80.4500","6925572.0000","80.7600","80.8500","80.1850"
"2014/01/02","80.5400","6981721.0000","81.3300","81.3600","80.3200"
"2013/12/31","81.4100","5765343.0000","81.8300","82.0000","81.0900"
"2013/12/30","82.0000","4134042.0000","82.0000","82.0500","81.5700"
"2013/12/27","82.0100","4005988.0000","82.0900","82.4800","81.8600"
"2013/12/26","81.7600","5347042.0000","81.4900","81.8900","81.2900"
"2013/12/24","81.3100","2899142.0000","81.3300","81.6100","81.2500"
"2013/12/23","81.3100","8653642.0000","82.1400","82.1400","81.0099"
"2013/12/20","81.8400","13206080.0000","81.9800","82.5400","81.8200"
"2013/12/19","81.9000","6442641.0000","81.9800","82.2900","81.5100"
"2013/12/18","82.3800","12035330.0000","81.2100","82.4200","80.4800"
"2013/12/17","80.9100","11404100.0000","81.7900","81.8500","80.6950"
"2013/12/16","81.6900","8838828.0000","82.7200","83.0700","81.6000"
"2013/12/13","82.3700","7441610.0000","82.3200","82.4600","81.5600"
"2013/12/12","82.3000","10157840.0000","83.8200","83.8700","81.9300"
"2013/12/11","84.0200","9787845.0000","83.7400","84.5000","83.6100"
"2013/12/10","83.6500","7373347.0000","84.4100","84.4300","83.4300"
"2013/12/09","84.7800","7395260.0000","84.4800","84.9400","84.3400"
"2013/12/06","84.5200","7189396.0000","83.2300","84.5300","83.1700"
"2013/12/05","82.6900","8186604.0000","83.3900","83.4500","82.3000"
"2013/12/04","83.3500","6790175.0000","83.3800","83.4900","82.5900"
"2013/12/03","83.8300","7533242.0000","83.3000","84.0000","83.2300"
"2013/12/02","83.3400","7497468.0000","84.0400","84.1500","83.1000"
"2013/11/29","84.2200","4954483.0000","84.7700","85.2100","84.1500"
"2013/11/27","84.2800","4905048.0000","84.8800","84.8900","84.0200"
"2013/11/26","84.6400","7111628.0000","85.2000","85.7600","84.6400"
"2013/11/25","85.4100","9659768.0000","84.9600","85.8200","84.8500"
"2013/11/22","84.9500","7436183.0000","84.5300","85.0000","84.2300"
"2013/11/21","84.6700","7287711.0000","84.8400","84.8900","84.5100"
"2013/11/20","84.6900","7680871.0000","84.3100","84.9800","84.2400"
"2013/11/19","84.3400","7924211.0000","84.3100","84.5900","84.2100"
"2013/11/18","84.5700","8507338.0000","84.7900","84.9400","84.1800"
"2013/11/15","84.8400","9664745.0000","84.1700","84.9200","84.1600"
"2013/11/14","84.3200","7580546.0000","83.4300","84.4600","83.4250"
"2013/11/13","83.5000","7574885.0000","82.5700","83.5000","82.4600"
"2013/11/12","82.8000","8201719.0000","82.2300","83.0400","82.1200"
"2013/11/11","82.2600","6173611.0000","82.3500","82.6800","82.0200"
"2013/11/08","82.5100","9768364.0000","82.2800","82.5700","81.6700"
"2013/11/07","82.3200","10087690.0000","82.9100","83.1000","82.1100"
"2013/11/06","82.8100","9518391.0000","81.6400","83.1000","81.3300"
"2013/11/05","81.4300","4949295.0000","81.1300","81.7400","80.8500"
"2013/11/04","81.3300","5460057.0000","81.4600","81.7300","80.9100"
"2013/11/01","81.1500","6802298.0000","80.6800","81.3350","80.6400"
"2013/10/31","80.7500","7786770.0000","81.2000","81.6000","80.7200"
"2013/10/30","81.5200","6490020.0000","82.5300","82.5600","81.2300"
"2013/10/29","82.4600","9482890.0000","81.4600","82.6200","81.1000"
"2013/10/28","81.3000","9792814.0000","80.1100","81.8600","79.9500"
"2013/10/25","80.0000","9606454.0000","80.5500","80.7200","79.5100"
"2013/10/24","80.6100","7412149.0000","80.7700","80.9500","80.2500"
"2013/10/23","80.9100","8960693.0000","80.3400","81.2450","80.2500"
"2013/10/22","80.3800","9558428.0000","79.3100","80.6150","79.2750"
"2013/10/21","78.9700","6456245.0000","79.2700","79.3190","78.4400"
"2013/10/18","79.4100","7940526.0000","79.3900","79.5700","78.7800"
"2013/10/17","79.4200","8671299.0000","78.1900","79.4700","77.9800"
"2013/10/16","78.3400","6538524.0000","77.3500","78.4900","77.2600"
"2013/10/15","77.6000","11192530.0000","78.3800","78.6100","77.4400"
"2013/10/14","78.7400","6326138.0000","78.0100","78.7950","77.9300"
"2013/10/11","78.4800","6075351.0000","78.0000","78.4900","77.8050"
"2013/10/10","77.8900","10121910.0000","77.4100","77.9200","77.1500"
"2013/10/09","76.9500","8470729.0000","76.5800","77.1600","76.1000"
"2013/10/08","76.3300","9656617.0000","76.3900","76.9950","76.0500"
"2013/10/07","75.6500","6373266.0000","75.6600","76.1000","75.4800"
"2013/10/04","76.0200","4984717.0000","75.9800","76.1200","75.5145"
"2013/10/03","75.8400","9251589.0000","75.8900","76.1400","75.2000"
"2013/10/02","75.9300","8522945.0000","75.9100","76.1400","75.4200"
"2013/10/01","76.1600","8076092.0000","75.5200","76.5000","75.4400"
"2013/09/30","75.5900","15028270.0000","76.8000","77.1600","75.3500"
"2013/09/27","77.2100","6551336.0000","77.7500","77.7500","76.7700"
"2013/09/26","78.0500","4632610.0000","77.9100","78.1400","77.6200"
"2013/09/25","77.7200","7568668.0000","78.8400","79.0000","77.7100"
"2013/09/24","78.6200","7494576.0000","78.9650","79.4800","78.5900"
"2013/09/23","79.2800","6304870.0000","79.2000","79.5800","78.6700"
